,MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageQual,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
138,60,3,2.9230121450312176,9.757842999351855,1,1,2,0,6,3,1,4,6,1.6817847662528045,1.4953594885511643,1999.0,2000,2,0,5,2,320.0,2,4,5,3,3,2,6,668.0,5,0,4.281389961215867,5.629031888344567,5,4,1,2,848.0,0,6.5600990846175495,0,0,2,1,3,1,2,6,2,5,1999.0,3,3,3,2,224.0,106.0,0,0,0,0,3,2,0,1.861209284309532,2008,5,3,230000
1209,20,3,3.036362955906293,10.045192880179057,1,1,4,0,7,4,1,4,5,1.6817847662528045,1.4953594885511643,2006.0,2006,4,0,5,4,420.0,2,4,5,4,3,2,6,1220.0,5,0,4.57997816588682,6.3830321948114905,5,4,1,2,0.0,0,6.3830321948114905,1,0,2,0,3,1,2,6,1,5,2006.0,2,2,3,2,322.0,50.0,0,0,0,0,4,2,0,1.4953594885511643,2006,7,5,290000
885,120,4,2.6591540008055192,8.45855779669324,1,1,4,0,7,3,1,3,5,1.7320508075688772,1.4953594885511643,1999.0,2000,2,0,1,2,60.0,2,4,5,4,3,3,6,1238.0,5,0,4.631155363405551,6.4192522929076405,5,4,1,2,0.0,0,6.429626738777299,1,0,2,0,2,1,2,6,1,5,1999.0,3,2,3,2,97.0,65.0,0,0,0,0,4,2,0,1.0,2008,6,1,328900
741,20,3,2.8394189546454753,9.070165378867133,1,1,2,0,3,2,1,4,5,1.5650878569588351,1.6817847662528045,1961.0,1996,4,0,2,1,0.0,1,3,2,2,3,2,6,832.0,5,0,2.990702258667686,5.495388976223611,5,3,1,2,0.0,0,5.495388976223611,1,1,1,0,3,1,2,6,0,2,1962.0,1,1,3,2,168.0,0.0,0,0,0,0,3,2,0,1.4953594885511643,2008,5,3,142000
139,60,3,2.8394189546454753,11.14456818364893,1,1,2,0,6,3,1,4,6,1.5650878569588351,1.4953594885511643,1997.0,1997,2,0,5,1,0.0,1,4,5,3,3,1,6,821.0,5,0,3.216224494652076,5.519338728507249,5,4,1,2,836.0,0,6.4807406984078595,1,0,2,1,3,1,2,6,0,5,1997.0,2,2,3,2,276.0,99.0,0,0,0,0,2,2,0,1.6817847662528045,2009,5,3,231500
1276,60,3,2.8925075626521703,10.664731595309842,1,1,4,0,4,3,1,4,6,1.5650878569588351,1.5650878569588351,1972.0,1972,2,0,2,1,0.0,1,4,2,2,4,1,1,593.0,5,0,3.376655149700662,5.185431515312876,5,2,1,2,660.0,0,6.111440092155039,0,1,1,1,3,1,1,6,1,5,1972.0,1,2,3,2,294.0,116.0,0,0,0,0,4,2,0,1.861209284309532,2009,5,3,162000
1081,20,3,2.942838765545948,9.30604642154766,0,1,0,0,3,2,1,4,5,1.4953594885511643,1.4953594885511643,1963.0,1963,2,0,2,1,0.0,1,4,2,2,3,1,4,824.0,5,0,3.8336536098087937,5.678820300027112,5,1,1,2,0.0,0,5.678820300027112,1,0,1,1,3,1,1,6,0,5,1963.0,3,1,3,2,0.0,0.0,220,0,0,0,2,2,0,1.5650878569588351,2010,5,3,133000
224,20,3,3.1857338244115754,10.77352774164526,0,1,2,0,8,3,1,4,5,1.7782856913330884,1.4953594885511643,2003.0,2003,4,0,5,2,922.0,3,4,5,4,3,4,6,56.0,5,0,6.952136362299003,6.99343263354985,5,4,1,2,0.0,0,6.99343263354985,0,0,2,0,3,1,3,6,1,5,2003.0,3,3,3,2,248.0,105.0,0,0,0,0,4,2,0,1.5650878569588351,2009,5,3,386250
1063,30,1,2.6591540008055192,8.801119247004895,0,1,2,0,1,0,1,4,5,1.5650878569588351,1.5650878569588351,1925.0,1980,2,0,1,1,0.0,1,3,1,2,3,1,1,397.0,5,0,5.154677487486486,5.762933280890904,5,3,1,2,0.0,0,5.762933280890904,0,0,1,0,2,1,2,6,1,2,1976.0,1,2,3,2,166.0,120.0,0,0,0,0,2,2,0,1.6265915283192642,2006,5,3,110500
409,60,4,3.036362955906293,10.194263092543766,0,1,2,0,7,3,1,4,6,1.6817847662528045,1.4953594885511643,2007.0,2008,2,0,5,4,100.0,2,4,5,4,3,1,6,789.0,5,0,3.956324051439669,5.670617250352911,5,4,1,2,1028.0,0,6.751673866531173,1,0,2,1,3,1,3,6,1,5,2008.0,3,3,3,2,0.0,102.0,0,0,0,0,4,2,0,1.4142135623730951,2008,7,5,339750
325,45,1,2.6591540008055192,8.408965453609616,0,1,2,0,3,1,1,4,0,1.4953594885511643,1.5650878569588351,1941.0,1950,2,0,1,1,0.0,1,4,2,2,3,3,1,116.0,5,0,4.957459026557858,5.1800386098947175,5,0,0,0,0.0,0,5.323279064636759,0,0,1,0,2,1,1,6,0,2,1941.0,1,2,3,2,0.0,0.0,244,0,0,0,4,2,0,1.861209284309532,2007,5,3,87000
299,20,3,2.990702258667686,10.877573258774222,0,1,2,0,3,3,1,4,5,1.5650878569588351,1.6817847662528045,1950.0,2004,2,0,2,1,0.0,1,3,2,2,3,1,5,0.0,5,0,5.748512851164204,5.748512851164204,5,4,1,2,0.0,0,5.8258990722462745,0,1,1,0,3,1,2,6,1,5,1950.0,1,1,3,2,0.0,36.0,0,0,0,0,3,2,0,1.6817847662528045,2009,5,2,158500
1242,85,3,3.036362955906293,10.152713922887813,0,1,2,0,4,3,1,4,1,1.6265915283192642,1.5650878569588351,1974.0,1974,2,0,3,2,81.0,1,4,2,3,3,4,6,885.0,2,168,0.0,5.6964901474504455,5,2,1,2,0.0,0,5.85227306266548,1,0,2,0,3,1,2,6,2,5,1974.0,2,2,3,2,0.0,120.0,0,0,0,0,2,2,0,1.0,2010,5,2,170000
705,190,1,2.8925075626521703,8.65061269506386,0,1,2,0,3,3,1,0,6,1.4142135623730951,1.4953594885511643,1930.0,1950,4,0,5,1,0.0,0,1,0,0,1,0,0,0.0,0,0,0.0,0.0,5,1,0,2,720.0,0,5.748512851164204,0,0,2,0,3,2,0,5,0,0,2020.0,0,0,0,0,0.0,0.0,0,0,0,0,4,0,3500,1.6265915283192642,2010,5,3,55000
1235,70,3,3.1301757139176707,10.704900746854218,0,1,2,0,3,3,1,4,6,1.4953594885511643,1.4953594885511643,1914.0,1950,2,0,0,1,0.0,1,4,1,3,3,2,5,0.0,5,0,5.227934582605257,5.227934582605257,5,3,1,0,892.0,0,6.499030696957816,0,0,1,1,4,1,1,6,0,2,1914.0,1,1,1,0,203.0,40.0,0,0,0,0,4,2,0,1.6265915283192642,2006,5,3,138887
1355,80,3,3.1779710508436034,10.047656443171213,1,1,2,0,4,3,1,4,4,1.6265915283192642,1.5650878569588351,1968.0,1992,2,0,1,2,143.0,1,4,2,2,3,1,5,0.0,5,0,4.886174372655973,4.886174372655973,5,3,1,2,698.0,0,6.619501491804348,0,0,3,0,4,1,2,6,1,5,1968.0,2,2,3,2,0.0,98.0,0,0,0,0,3,2,0,1.7320508075688772,2006,5,3,170000
903,20,3,2.6591540008055192,11.040720085211833,1,3,4,0,5,3,1,4,5,1.6265915283192642,1.4953594885511643,2006.0,2006,4,0,5,2,27.0,2,4,5,3,3,1,5,0.0,5,0,6.392620745828741,6.392620745828741,5,4,1,2,0.0,0,6.392620745828741,0,0,2,0,3,1,2,6,1,5,2006.0,2,3,3,2,144.0,60.0,0,0,0,0,4,2,0,1.6817847662528045,2006,7,5,240000
829,160,4,2.213368473616628,7.101978597545898,0,1,2,0,7,3,1,2,6,1.6265915283192642,1.4953594885511643,2005.0,2005,2,0,1,1,0.0,2,4,5,3,3,1,5,0.0,5,0,4.9492322636950465,4.9492322636950465,5,4,1,2,623.0,80,5.9136621479418325,0,0,2,1,2,1,2,6,0,2,2005.0,2,2,3,2,0.0,166.0,0,0,0,0,4,2,0,1.6265915283192642,2006,5,3,147400
503,20,3,3.1622776601683795,11.176224765098457,1,1,2,0,3,3,1,4,5,1.6265915283192642,1.6817847662528045,1959.0,1997,2,0,4,1,0.0,1,4,2,2,3,1,4,1247.0,5,0,3.9921673311623596,6.224363421266467,5,2,1,2,0.0,0,6.51446083724509,1,0,2,0,1,1,1,6,2,5,1959.0,3,2,3,2,0.0,54.0,0,0,161,0,1,2,0,1.3160927019021114,2010,5,3,289000
1336,90,3,3.0540792393125624,9.805921680290943,1,1,2,0,4,2,1,1,5,1.4953594885511643,1.4953594885511643,1973.0,1973,2,0,3,2,564.0,1,4,2,2,3,1,5,0.0,5,0,6.379184900910148,6.379184900910148,5,2,1,2,0.0,0,6.379184900910148,0,0,2,0,4,2,1,6,0,2,1973.0,1,2,3,2,0.0,211.0,0,0,0,0,4,2,0,1.8211534806270449,2008,5,3,135000
3,70,3,2.7831636674834628,9.885550060568203,1,1,0,0,3,3,1,4,6,1.6265915283192642,1.4953594885511643,1915.0,1970,2,0,0,1,0.0,1,4,1,2,4,1,4,216.0,5,0,4.820570505655943,5.243615165131781,5,3,1,2,756.0,0,6.437134455640957,1,0,1,0,3,1,2,6,1,2,1998.0,1,3,3,2,0.0,35.0,272,0,0,0,4,2,0,1.1892014127135908,2006,5,1,140000
1313,60,3,3.223709043943017,11.024894557318904,1,1,0,0,3,3,1,4,6,1.7320508075688772,1.4953594885511643,1999.0,1999,2,0,5,2,165.0,2,4,5,3,3,1,5,0.0,5,0,6.109247089453822,6.109247089453822,5,4,1,2,1177.0,0,7.1400560221891824,0,0,2,1,4,1,2,6,1,6,1999.0,3,3,3,2,668.0,30.0,0,0,0,0,4,2,0,1.4953594885511643,2010,5,3,333168
467,70,3,2.981308437582398,9.867385672000461,0,1,2,0,2,0,1,4,6,1.4953594885511643,1.6265915283192642,1942.0,1995,2,0,1,4,224.0,1,4,2,2,3,1,2,386.0,5,0,4.300372076925438,5.194371954336732,5,4,1,2,756.0,0,6.367597663169367,0,0,1,1,3,1,2,6,2,5,1942.0,1,1,3,2,168.0,0.0,0,0,0,0,4,2,0,1.5650878569588351,2007,5,3,146500
321,60,3,3.1543462080120497,10.487873950424843,1,1,2,0,8,3,1,4,6,1.6817847662528045,1.4953594885511643,2004.0,2004,2,0,5,2,388.0,2,4,5,4,3,3,6,970.0,5,0,3.5894428537030647,5.805566294514258,5,4,1,2,1332.0,0,7.04833313628123,1,0,2,1,4,1,2,6,1,6,2004.0,3,3,3,2,184.0,154.0,0,0,0,0,4,2,0,1.5650878569588351,2007,5,3,354000
5,50,3,3.036362955906293,10.899844035581427,1,1,2,0,3,3,1,4,2,1.4953594885511643,1.4953594885511643,1993.0,1995,2,0,5,1,0.0,1,4,4,3,3,1,6,732.0,5,0,2.8284271247461903,5.3116381653873965,5,4,1,2,566.0,0,6.074973250969918,1,0,1,1,1,1,1,6,0,5,1993.0,1,2,3,2,40.0,30.0,0,320,0,0,2,1,700,1.7782856913330884,2009,5,3,143000
1239,20,3,2.8284271247461903,9.75003076918222,1,3,2,0,3,3,1,4,5,1.6817847662528045,1.4953594885511643,2006.0,2006,4,0,5,2,32.0,2,4,5,3,3,3,6,428.0,5,0,5.6897100101850535,6.1982820200439415,5,4,1,2,0.0,0,6.206665771571723,0,0,2,0,2,1,3,6,1,5,2006.0,2,2,3,2,120.0,33.0,0,0,0,0,4,2,0,1.861209284309532,2007,5,3,265900
1093,20,3,2.902774534820092,9.801678427697984,0,1,0,0,2,2,1,4,5,1.4953594885511643,1.6817847662528045,1965.0,1998,4,0,1,2,166.0,1,4,2,2,3,2,6,661.0,5,0,3.7746258092690463,5.4216141507857225,5,3,1,2,0.0,0,5.885660540670012,1,0,1,1,1,1,2,6,0,2,1977.0,1,2,3,2,0.0,64.0,0,0,0,0,2,2,0,1.7782856913330884,2006,5,3,146000
715,20,3,2.9718344503016985,10.03481938053695,0,1,2,0,4,3,1,4,5,1.5650878569588351,1.4953594885511643,1974.0,1974,4,0,2,2,174.0,1,4,2,3,3,1,5,0.0,5,0,5.7113045795159625,5.7113045795159625,5,2,1,2,0.0,0,6.061542707925104,0,0,2,0,3,1,1,6,1,5,1974.0,2,2,3,2,0.0,0.0,0,0,0,0,2,2,0,1.6817847662528045,2009,5,3,165000
39,90,3,2.8394189546454753,8.815747274054537,0,1,2,0,0,3,1,1,5,1.4142135623730951,1.4953594885511643,1955.0,1955,2,0,4,1,0.0,1,4,5,0,1,0,0,0.0,0,0,0.0,0.0,5,2,0,0,0.0,0,5.8258990722462745,0,0,2,0,2,2,0,6,0,0,2020.0,0,0,0,0,0.0,0.0,0,0,0,0,4,2,0,1.5650878569588351,2008,5,0,82000
542,20,3,2.9718344503016985,10.03481938053695,0,1,2,0,4,6,1,4,5,1.6265915283192642,1.4953594885511643,1998.0,1999,4,0,5,1,0.0,2,4,5,4,3,1,2,144.0,4,1127,4.412244326870397,6.373397837888359,5,4,1,2,0.0,0,6.402171506606178,1,0,2,0,3,1,2,4,1,5,1998.0,3,2,3,2,78.0,73.0,0,0,0,0,4,2,0,1.5650878569588351,2009,5,3,213250
242,50,1,2.817321422912196,8.408965453609616,0,1,0,0,1,3,1,4,2,1.4953594885511643,1.4142135623730951,1900.0,1950,2,0,0,1,0.0,1,4,1,2,3,1,5,0.0,5,0,4.820570505655943,4.820570505655943,5,3,0,1,551.0,0,6.160137985467531,0,0,1,0,3,1,1,6,0,5,1940.0,1,1,1,2,0.0,0.0,77,0,0,0,4,2,0,1.4142135623730951,2006,5,3,79000
136,20,3,2.8925075626521703,10.087591387442297,1,1,0,0,2,3,1,4,5,1.4953594885511643,1.4953594885511643,1967.0,1967,2,0,1,2,196.0,1,4,2,2,3,1,1,695.0,5,0,4.773007437664433,5.9027535947217045,5,2,1,2,0.0,0,5.9027535947217045,0,0,2,0,3,1,1,6,1,5,1967.0,2,1,3,2,0.0,111.0,0,0,0,0,4,2,0,1.6265915283192642,2007,5,3,143000
714,60,3,2.8925075626521703,10.782513621600485,1,1,4,0,3,1,1,4,6,1.5650878569588351,1.6817847662528045,1976.0,2005,2,0,2,2,289.0,2,4,2,2,3,1,6,533.0,5,0,3.722418568619064,5.189007612251113,5,4,1,2,754.0,0,6.201435317730888,0,0,2,1,3,1,2,6,0,5,1976.0,2,2,3,2,0.0,44.0,0,0,0,0,4,2,0,1.3160927019021114,2010,5,3,130500
737,60,3,2.9129538273031383,10.113792562634456,1,3,4,0,5,3,1,4,6,1.6817847662528045,1.4953594885511643,2005.0,2005,2,0,5,1,0.0,2,4,5,3,3,1,5,0.0,5,0,5.466543697803942,5.466543697803942,5,4,1,2,900.0,0,6.51446083724509,0,0,2,1,3,1,2,6,1,5,2005.0,3,3,3,2,0.0,116.0,0,0,0,0,4,2,0,1.5650878569588351,2006,5,3,239900
1301,70,3,2.8925075626521703,9.30604642154766,1,0,2,0,3,3,1,4,6,1.5650878569588351,1.6265915283192642,1942.0,1950,2,0,0,1,0.0,1,4,2,2,3,1,1,547.0,5,0,3.868669021769632,5.2694307092891925,5,1,1,2,741.0,0,6.217097393478729,0,0,1,0,3,1,2,6,2,5,1942.0,1,1,3,1,0.0,0.0,0,0,224,0,4,2,0,1.8211534806270449,2009,5,3,177500
1043,60,3,3.0452586097078846,10.431068976859468,0,1,2,0,3,3,1,4,6,1.6265915283192642,1.4953594885511643,1990.0,1990,4,0,2,2,99.0,1,4,5,3,3,1,6,1085.0,5,0,4.443917190947643,6.197233253638272,5,4,1,2,797.0,0,6.946920180914705,1,0,2,1,4,1,2,6,1,5,1990.0,1,2,3,2,192.0,121.0,0,0,0,0,4,2,0,1.4953594885511643,2008,5,3,262280
1330,20,3,3.036362955906293,10.0,0,1,2,0,7,3,1,4,5,1.6817847662528045,1.4953594885511643,2006.0,2006,4,0,5,4,410.0,2,4,5,3,4,3,5,0.0,5,0,6.312661879112487,6.312661879112487,5,4,1,2,0.0,0,6.312661879112487,0,0,2,0,3,1,2,6,1,5,2006.0,2,3,3,2,144.0,45.0,0,0,0,0,4,2,0,1.861209284309532,2007,5,3,227000
1103,20,3,2.981308437582398,9.71559570999123,0,1,0,0,2,3,1,4,5,1.5650878569588351,1.5650878569588351,1959.0,1959,4,0,4,1,0.0,1,4,2,2,3,2,4,655.0,5,0,0.0,5.0589524607373,5,4,1,2,0.0,0,5.878290567843683,0,1,1,0,3,1,1,6,1,6,1954.0,3,2,3,2,0.0,0.0,192,0,0,0,4,2,0,1.6265915283192642,2006,5,3,159500
752,20,3,2.981308437582398,9.803269862652973,1,1,2,0,6,3,1,4,5,1.5650878569588351,1.4953594885511643,1997.0,1997,2,0,5,1,0.0,1,3,5,3,3,4,6,1200.0,5,0,4.0869670906431335,6.201435317730888,5,4,1,2,0.0,0,6.217097393478729,1,0,2,0,3,1,2,6,0,5,1997.0,2,2,3,2,168.0,27.0,0,0,0,0,4,2,0,1.6265915283192642,2006,5,3,217000
1353,50,3,2.7355620994596337,11.014808214399375,1,1,4,0,3,3,1,4,2,1.6817847662528045,1.4953594885511643,1995.0,1996,4,0,5,2,579.0,2,4,5,3,3,3,6,816.0,5,0,5.9063948394938866,6.714819431674987,5,4,1,2,1185.0,0,7.543434231170839,1,0,2,1,4,1,2,6,1,5,1996.0,3,3,3,2,283.0,86.0,0,0,0,0,4,2,0,1.3160927019021114,2010,5,3,410000
376,85,3,2.747689938839533,9.69810290727006,1,1,4,0,6,3,1,4,1,1.4953594885511643,1.4953594885511643,1996.0,1996,2,0,5,1,0.0,2,4,5,3,3,3,6,298.0,5,0,4.890449877056302,5.4310035904978005,5,4,1,2,0.0,0,5.498399767205,0,0,1,0,2,1,1,6,0,2,1998.0,1,2,3,2,0.0,0.0,0,0,0,0,4,2,0,1.6265915283192642,2006,5,3,148000
314,70,1,2.7831636674834628,9.898464527390097,0,1,2,0,1,3,1,4,6,1.6265915283192642,1.6265915283192642,1925.0,1990,2,0,0,1,0.0,1,4,1,2,4,1,2,16.0,5,0,5.1655880594565415,5.194371954336732,5,4,1,2,809.0,0,6.364691665744697,0,1,1,1,3,1,3,6,1,2,1925.0,1,2,1,2,0.0,0.0,234,0,0,0,4,2,0,1.6817847662528045,2006,5,3,178000
442,50,1,2.685349139311312,8.887840007560893,0,1,2,0,3,3,1,4,2,1.4953594885511643,1.6265915283192642,1930.0,1992,2,0,1,1,0.0,1,4,5,2,3,1,5,0.0,5,0,5.73,5.73,5,2,1,2,445.0,0,6.2977059315277675,0,0,2,0,3,1,1,6,1,2,1930.0,1,2,3,1,0.0,0.0,0,0,0,0,4,2,0,1.5650878569588351,2008,5,3,162900
319,80,3,2.8925075626521703,10.899844035581427,0,1,2,0,4,3,1,4,4,1.6265915283192642,1.4953594885511643,1980.0,1980,2,0,3,2,225.0,1,4,2,3,3,3,6,1036.0,5,0,4.281389961215867,6.086090699291295,5,2,1,2,0.0,0,6.194085888975064,1,0,2,0,3,1,1,6,2,5,1980.0,1,2,3,2,233.0,48.0,0,0,0,0,4,2,0,1.5650878569588351,2009,5,3,187500
767,50,3,2.942838765545948,10.575405429580464,1,1,2,0,3,3,1,4,2,1.5650878569588351,1.6265915283192642,1940.0,1985,2,0,5,1,0.0,1,4,2,3,3,2,4,660.0,5,0,4.2393631597210435,5.599357105954218,5,4,1,2,767.0,0,6.467843535522484,1,0,2,0,4,1,1,5,0,5,1989.0,1,1,3,2,245.0,0.0,156,0,0,0,4,1,1300,1.6265915283192642,2008,5,3,160000
756,60,3,2.8716197519866733,10.186942622789234,1,1,2,0,6,3,1,4,6,1.6817847662528045,1.4953594885511643,2007.0,2007,2,0,5,1,0.0,2,4,5,3,3,3,6,20.0,5,0,5.393153066620675,5.424748842112416,5,4,1,2,902.0,0,6.484412078207245,0,0,2,1,3,1,2,6,0,5,2007.0,2,2,3,2,144.0,105.0,0,0,0,0,4,2,0,1.4142135623730951,2009,5,3,212000
424,20,3,2.9129538273031383,9.740035934225297,0,1,2,0,2,3,1,4,5,1.5650878569588351,1.4953594885511643,1956.0,1956,2,0,0,2,74.0,1,4,2,3,3,1,2,616.0,5,0,4.907463703380801,5.8807482517108305,5,3,1,1,0.0,0,5.8807482517108305,1,0,1,0,2,1,1,6,1,5,1956.0,2,1,3,2,0.0,44.0,0,0,0,0,4,2,0,1.4953594885511643,2008,5,3,139000
553,20,3,2.8610138063280988,9.679132192505687,0,1,2,0,0,2,1,4,5,1.4142135623730951,1.4953594885511643,1949.0,2003,2,0,5,1,0.0,1,4,2,0,1,0,0,0.0,0,0,0.0,0.0,5,4,1,2,0.0,0,5.792745463077072,0,0,2,0,2,1,2,6,0,2,2002.0,3,2,3,0,0.0,96.0,0,0,0,0,2,2,0,1.4953594885511643,2009,5,3,108000
1035,20,3,2.8925075626521703,10.355583035252046,1,1,4,0,0,3,1,4,5,1.4142135623730951,1.3160927019021114,1957.0,1957,2,0,0,1,0.0,1,3,0,0,1,0,0,0.0,0,0,0.0,0.0,5,4,0,2,0.0,0,5.391558216322996,0,0,1,0,3,1,1,6,0,2,1957.0,1,1,3,0,186.0,0.0,0,0,0,0,4,2,0,1.0,2009,5,3,84000
953,60,3,2.8925075626521703,10.25854765549198,1,1,2,1,3,3,1,4,6,1.4953594885511643,1.4142135623730951,1969.0,1969,2,0,2,2,232.0,1,4,2,2,3,3,4,562.0,2,193,2.320603369815704,5.291502622129181,5,4,1,2,800.0,0,6.6604879701114985,0,1,2,1,4,1,1,2,1,5,1969.0,2,2,3,2,305.0,189.0,0,0,0,0,2,1,400,1.7320508075688772,2008,5,3,172000
1185,50,3,2.7831636674834628,9.933846183628976,0,1,2,0,0,3,1,4,2,1.4953594885511643,1.6265915283192642,1924.0,1950,2,0,4,1,0.0,1,3,1,2,3,1,1,392.0,5,0,4.4496067241948465,5.291502622129181,5,3,1,2,272.0,0,5.911243523997299,1,0,1,0,4,1,1,6,0,5,1965.0,1,1,3,2,0.0,0.0,236,0,0,0,4,2,0,1.3160927019021114,2006,5,3,104900
596,70,1,2.7831636674834628,7.745966692414835,0,1,2,0,1,3,1,4,6,1.5650878569588351,1.6265915283192642,1910.0,1993,2,0,5,1,0.0,1,4,2,2,3,1,5,0.0,5,0,5.114039499260834,5.114039499260834,5,4,0,1,684.0,0,6.081652735893426,0,0,1,0,3,1,1,6,0,2,1930.0,1,1,3,0,0.0,158.0,0,0,0,0,4,2,0,1.7782856913330884,2006,5,3,114504
227,160,1,2.140700819825134,6.575096957460018,0,1,2,0,3,3,1,2,6,1.5650878569588351,1.5650878569588351,1970.0,1970,2,0,2,2,127.0,1,4,2,2,3,1,3,321.0,5,0,3.5676182531207012,4.687995307164886,5,2,1,2,504.0,0,5.605051293253256,0,0,1,1,2,1,1,6,0,2,1987.0,1,1,3,2,0.0,0.0,0,0,0,0,4,2,0,1.7320508075688772,2008,5,3,106000
1106,20,3,3.2675832047554656,10.088077121037488,1,1,0,0,3,2,1,4,5,1.6265915283192642,1.4953594885511643,1990.0,1991,4,0,2,1,0.0,2,4,5,3,3,2,6,738.0,5,0,3.62144998584821,5.492376534798028,5,3,1,2,0.0,0,6.1622804220515635,1,0,2,0,3,1,2,6,1,5,1990.0,3,2,3,2,0.0,244.0,0,0,0,0,4,2,0,1.4953594885511643,2007,5,3,179900
771,20,3,2.8610138063280988,9.706585393432649,0,1,2,0,0,3,1,4,5,1.4142135623730951,1.4953594885511643,1951.0,1951,2,0,0,1,0.0,1,4,2,1,2,1,2,836.0,5,0,0.0,5.377146083193202,5,2,1,0,0.0,0,5.91003384085066,0,0,1,0,2,1,1,6,0,2,1951.0,1,2,3,2,0.0,0.0,0,0,0,0,4,2,0,1.4142135623730951,2006,2,3,102000
933,20,3,2.817321422912196,9.598171700902206,0,1,1,0,6,3,1,4,5,1.6265915283192642,1.4953594885511643,2004.0,2004,2,0,5,2,210.0,2,4,5,3,3,3,6,20.0,5,0,6.202483373617379,6.223327084446068,5,4,1,2,0.0,0,6.223327084446068,0,0,2,0,3,1,2,6,0,5,2004.0,2,2,3,2,192.0,36.0,0,0,0,0,4,2,0,1.6817847662528045,2009,5,3,190000
1417,60,3,2.8925075626521703,11.341402029731595,1,1,2,0,3,3,1,4,6,1.6817847662528045,1.4953594885511643,1998.0,1998,2,0,5,2,731.0,2,4,5,3,3,2,6,781.0,5,0,4.73578926896035,5.986058803586881,5,4,1,2,1140.0,0,7.035445970228184,1,0,2,1,3,1,2,6,1,5,1998.0,3,3,3,2,0.0,126.0,0,0,0,0,4,2,0,1.4953594885511643,2009,5,3,340000
66,20,3,2.8925075626521703,11.877179799935671,0,1,2,0,2,7,1,4,5,1.6265915283192642,1.4953594885511643,1970.0,1989,2,0,3,2,287.0,1,4,2,3,3,4,6,912.0,5,0,5.671983779948598,6.642650073577562,5,2,1,2,0.0,0,6.854100962197741,1,0,2,0,3,1,1,3,1,5,1970.0,2,2,3,2,301.0,0.0,0,0,0,0,4,2,0,1.6265915283192642,2010,5,3,180000
999,20,3,2.8284271247461903,9.068153064433792,0,1,2,0,6,3,1,4,5,1.6265915283192642,1.4953594885511643,2006.0,2006,2,0,5,4,24.0,2,4,5,3,3,3,6,686.0,5,0,4.73106753280906,5.869659274608706,5,4,1,2,0.0,0,5.895447396084544,1,0,2,0,2,1,2,6,0,5,2006.0,2,2,3,2,105.0,61.0,0,0,0,0,4,2,0,1.1892014127135908,2010,5,3,206000
579,50,1,3.0,10.498904704777544,0,1,2,0,1,3,1,4,2,1.4953594885511643,1.4953594885511643,1954.0,1954,2,0,1,2,335.0,1,4,1,2,3,1,5,0.0,5,0,5.692424790895353,5.692424790895353,5,4,0,0,745.0,0,6.50902450448606,0,0,2,0,4,1,1,6,0,5,1954.0,1,1,1,2,0.0,0.0,0,0,0,0,4,2,0,1.8211534806270449,2008,5,3,131500
942,90,3,2.545721901543843,9.370821735579009,1,1,2,0,0,3,1,1,5,1.4142135623730951,1.3160927019021114,1977.0,1977,2,0,1,1,0.0,1,4,5,3,3,4,6,1440.0,5,0,0.0,6.160137985467531,5,2,1,2,0.0,0,6.160137985467531,2,0,2,0,4,2,1,6,0,0,2020.0,0,0,0,0,321.0,0.0,0,0,0,0,4,2,0,1.6817847662528045,2007,4,1,150000
211,20,3,3.018343916786157,10.103385571183553,0,1,0,0,0,3,1,4,5,1.5650878569588351,1.4953594885511643,2009.0,2009,2,0,5,1,0.0,1,4,5,3,3,2,6,36.0,5,0,5.856014002715499,5.900322025110155,5,4,1,2,0.0,0,5.900322025110155,0,0,2,0,3,1,2,6,0,5,2009.0,2,2,3,2,100.0,22.0,0,0,0,0,4,2,0,1.3160927019021114,2010,5,3,186000
1148,50,1,2.8925075626521703,8.688975773933311,0,1,2,0,1,3,1,4,2,1.6265915283192642,1.6265915283192642,1926.0,1950,2,0,0,1,0.0,1,4,5,2,3,1,5,0.0,5,0,4.890449877056302,4.890449877056302,5,2,1,2,539.0,0,5.773361239347492,0,0,1,0,2,1,1,6,1,2,1982.0,1,1,3,2,0.0,0.0,176,0,0,0,4,2,0,1.6817847662528045,2008,5,3,116900
