,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageQual,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SalePrice
88,50,90450.0,3.2010858729436795,9.593362440705986,181064.89435897442,201999.27272727274,179770.30847457628,181091.52712384853,173068.19576719578,179568.78741865512,182502.6222826087,141937.92727272728,165572.77777777778,186037.23464373464,143308.78787878787,1.3160740129524924,1.189207115002721,1915.0,1982,216729.317948718,180259.57544224765,179982.92424242425,157185.94086021505,0.0,95230.0,109179.23809523806,151961.42344497607,142223.52927400472,121706.73529411765,166000.2738654147,172998.59363957596,0.0,184477.71495877503,0,5.641600918682488,5.641600918682488,182096.16666666663,142530.16370106762,107657.98630136986,186559.38169642852,0.0,513,6.250123996309931,0,0,1,0,2,1,106971.66666666669,183480.255506608,0,142483.43254817987,100295.28301886794,2020.0,100295.28301886794,0,100295.28301886794,116039.03225806453,0.0,0.0,156,0,0,0,149137.7358490566,181830.58785942488,0,1.7782794100389228,2009,146218.2857142857,85000
886,90,191219.46744791663,2.892507608519078,9.571484618863902,181064.89435897442,166452.7032786885,179770.30847457628,181091.52712384853,173068.19576719578,179568.78741865512,148104.59731543626,185039.5707491082,181190.67801857585,132696.5294117647,178015.57407407407,1.4953487812212205,1.4953487812212205,1959.0,2005,171923.2621870883,180259.57544224765,151124.32413793102,201362.6993670886,122.0,146471.11202635913,184761.9463243874,151961.42344497607,142223.52927400472,184416.5011441648,166000.2738654147,150640.38461538462,528.0,184477.71495877503,0,5.756394970079953,6.350093724293518,182096.16666666663,214933.6586345381,186966.7281767956,186559.38169642852,0.0,0,6.432442905394063,0,0,2,0,4,2,141800.96090534976,183480.255506608,0,142483.43254817987,202696.47478260868,2005.0,234427.02916666676,2,187301.235763098,186411.6782122905,272.0,54.0,0,0,0,0,187826.30495552733,181830.58785942488,0,1.565084580073287,2006,173778.14185228606,145000
552,20,191219.46744791663,3.0540758099773515,10.274951005321302,181064.89435897442,201999.27272727274,179770.30847457628,181091.52712384853,178819.05726872245,179568.78741865512,310738.78,185039.5707491082,181190.67801857585,186037.23464373464,178015.57407407407,1.6817928305074292,1.4953487812212205,2006.0,2006,171923.2621870883,180259.57544224765,212076.3323943662,260926.1555555556,250.0,230358.9235474006,184761.9463243874,222463.08755760366,315776.0975609756,184416.5011441648,208313.9862068965,172998.59363957596,0.0,184477.71495877503,0,6.429623100710398,6.429623100710398,182096.16666666663,214933.6586345381,186966.7281767956,186559.38169642852,0.0,0,6.437134355456729,0,0,2,0,3,1,212431.68905472642,183480.255506608,1,226874.8104838709,202696.47478260868,2006.0,204562.85409252672,3,187301.235763098,186411.6782122905,169.0,39.0,0,0,0,0,187826.30495552733,181830.58785942488,0,1.626576561697786,2009,173778.14185228606,255500
630,70,127539.625,2.6591479484724942,9.740037464252966,181064.89435897442,166452.7032786885,179770.30847457628,181091.52712384853,173068.19576719578,179568.78741865512,132457.9125,136148.57142857142,181190.67801857585,186037.23464373464,205302.8151815181,1.4953487812212205,1.565084580073287,1880.0,1991,171923.2621870883,180259.57544224765,212076.3323943662,157185.94086021505,0.0,146471.11202635913,184761.9463243874,136109.71,120212.5,121706.73529411765,166000.2738654147,172998.59363957596,0.0,184477.71495877503,0,5.021856272917115,5.021856272917115,182096.16666666663,142530.16370106762,186966.7281767956,125338.91071428572,661.0,0,6.467843638084007,0,0,1,0,3,1,325699.4333333333,183480.255506608,0,142483.43254817987,136812.6679245283,1937.0,143573.32425742573,1,125502.71875,116039.03225806453,0.0,0.0,293,0,0,0,149137.7358490566,181830.58785942488,0,1.565084580073287,2006,173778.14185228606,124000
1352,50,127539.625,2.6591479484724942,8.801117367933934,181064.89435897442,166452.7032786885,179770.30847457628,181091.52712384853,178819.05726872245,179568.78741865512,182502.6222826087,185039.5707491082,181190.67801857585,186037.23464373464,143308.78787878787,1.565084580073287,1.7320508075688772,1937.0,2000,171923.2621870883,180259.57544224765,151124.32413793102,157185.94086021505,0.0,230358.9235474006,184761.9463243874,136109.71,142223.52927400472,184416.5011441648,166000.2738654147,172998.59363957596,0.0,184477.71495877503,0,5.140008718596285,5.140008718596285,182096.16666666663,142530.16370106762,186966.7281767956,186559.38169642852,390.0,0,5.856010279957207,0,0,1,0,2,1,141800.96090534976,183480.255506608,0,142483.43254817987,136812.6679245283,1999.0,143573.32425742573,2,187301.235763098,116039.03225806453,210.0,0.0,0,0,0,0,187826.30495552733,181830.58785942488,0,1.626576561697786,2009,173778.14185228606,134900
665,60,191219.46744791663,3.2086804360962784,10.285995397119935,181064.89435897442,201999.27272727274,179770.30847457628,181091.52712384853,173068.19576719578,179568.78741865512,199134.64,185039.5707491082,181190.67801857585,186037.23464373464,205302.8151815181,1.6817928305074292,1.4953487812212205,2000.0,2000,171923.2621870883,180259.57544224765,212076.3323943662,201362.6993670886,40.0,230358.9235474006,184761.9463243874,222463.08755760366,203013.7451923077,184416.5011441648,166000.2738654147,172998.59363957596,0.0,184477.71495877503,0,6.123452173284719,6.123452173284719,182096.16666666663,214933.6586345381,186966.7281767956,186559.38169642852,482.0,0,6.6332495807108,0,0,2,1,3,1,212431.68905472642,183480.255506608,1,205639.79047619048,202696.47478260868,2000.0,204562.85409252672,2,187301.235763098,186411.6782122905,188.0,124.0,0,0,0,0,187826.30495552733,181830.58785942488,0,1.821160286837872,2006,173778.14185228606,230500
900,20,191219.46744791663,2.892507608519078,9.256014258978624,181064.89435897442,201999.27272727274,179770.30847457628,181091.52712384853,178819.05726872245,179568.78741865512,148104.59731543626,185039.5707491082,181190.67801857585,186037.23464373464,178015.57407407407,1.4142135623730951,1.565084580073287,1971.0,1971,171923.2621870883,180259.57544224765,159823.78523489932,157185.94086021505,0.0,146471.11202635913,184761.9463243874,151961.42344497607,142223.52927400472,184416.5011441648,166000.2738654147,161142.61744966442,322.0,184477.71495877503,0,4.811618626364775,5.412174889243106,182096.16666666663,142530.16370106762,186966.7281767956,186559.38169642852,0.0,0,5.412174889243106,0,0,1,0,2,1,141800.96090534976,183480.255506608,0,142483.43254817987,136812.6679245283,1979.0,143573.32425742573,1,187301.235763098,186411.6782122905,0.0,0.0,0,0,0,0,187826.30495552733,181830.58785942488,0,1.565084580073287,2007,173778.14185228606,110000
290,60,191219.46744791663,3.309750919646873,11.177834649446963,181064.89435897442,166452.7032786885,179770.30847457628,181091.52712384853,178819.05726872245,179568.78741865512,201224.0693069307,185039.5707491082,181190.67801857585,186037.23464373464,205302.8151815181,1.6817928305074292,1.4953487812212205,2006.0,2006,171923.2621870883,180259.57544224765,212076.3323943662,157185.94086021505,0.0,230358.9235474006,184761.9463243874,222463.08755760366,203013.7451923077,184416.5011441648,208313.9862068965,172998.59363957596,0.0,184477.71495877503,0,5.7313292883338764,5.7313292883338764,182096.16666666663,214933.6586345381,186966.7281767956,186559.38169642852,840.0,0,6.618639756597954,0,0,2,1,3,1,212431.68905472642,183480.255506608,1,226874.8104838709,202696.47478260868,2006.0,204562.85409252672,2,220154.54545454547,186411.6782122905,0.0,51.0,0,0,0,0,187826.30495552733,181830.58785942488,0,1.626576561697786,2006,271289.0240963855,233230
1382,70,127539.625,2.783157683713741,9.211558703193814,181064.89435897442,166452.7032786885,179770.30847457628,181091.52712384853,173068.19576719578,179568.78741865512,132457.9125,185039.5707491082,181190.67801857585,186037.23464373464,205302.8151815181,1.626576561697786,1.626576561697786,1920.0,1950,216729.317948718,180259.57544224765,144906.38129496406,157185.94086021505,0.0,146471.11202635913,184761.9463243874,136109.71,120212.5,184416.5011441648,166000.2738654147,172998.59363957596,0.0,184477.71495877503,0,4.940962581468049,4.940962581468049,182096.16666666663,214933.6586345381,186966.7281767956,186559.38169642852,764.0,0,6.478902972234629,1,0,1,1,4,1,212431.68905472642,183480.255506608,0,142483.43254817987,136812.6679245283,1989.0,143573.32425742573,2,187301.235763098,116039.03225806453,36.0,0.0,221,0,0,0,187826.30495552733,181830.58785942488,0,1.7782794100389228,2006,173778.14185228606,157000
570,90,191219.46744791663,2.9329720876685177,10.698579338375437,181064.89435897442,201999.27272727274,179770.30847457628,181091.52712384853,178819.05726872245,179568.78741865512,148104.59731543626,185039.5707491082,181190.67801857585,132696.5294117647,178015.57407407407,1.4953487812212205,1.4953487812212205,1965.0,1965,171923.2621870883,180259.57544224765,159823.78523489932,201362.6993670886,108.0,146471.11202635913,184761.9463243874,151961.42344497607,142223.52927400472,184416.5011441648,166000.2738654147,150640.38461538462,231.0,184477.71495877503,0,6.220215771523219,6.447419590941252,182096.16666666663,142530.16370106762,186966.7281767956,186559.38169642852,0.0,0,6.447419590941252,0,0,2,0,6,2,141800.96090534976,183480.255506608,0,142483.43254817987,136812.6679245283,1987.0,143573.32425742573,2,187301.235763098,186411.6782122905,0.0,0.0,0,0,0,0,187826.30495552733,181830.58785942488,0,1.821160286837872,2008,173778.14185228606,142600
348,160,191219.46744791663,2.449489742783178,7.034007926311423,181064.89435897442,166452.7032786885,179770.30847457628,181091.52712384853,178819.05726872245,179568.78741865512,310738.78,185039.5707491082,181190.67801857585,132820.6896551724,205302.8151815181,1.626576561697786,1.4953487812212205,2003.0,2004,171923.2621870883,180259.57544224765,212076.3323943662,260926.1555555556,106.0,230358.9235474006,184761.9463243874,222463.08755760366,203013.7451923077,184416.5011441648,166000.2738654147,231865.73591549296,573.0,184477.71495877503,0,3.7175630406336415,5.257428071041058,182096.16666666663,214933.6586345381,186966.7281767956,186559.38169642852,862.0,0,6.350093724293518,1,0,2,1,2,1,212431.68905472642,183480.255506608,0,142483.43254817987,251911.1612903225,2003.0,204562.85409252672,2,187301.235763098,186411.6782122905,0.0,27.0,0,0,0,0,187826.30495552733,181830.58785942488,0,1.7782794100389228,2008,173778.14185228606,154000
544,60,191219.46744791663,2.7596690210718946,11.436007248781127,181064.89435897442,201999.27272727274,179770.30847457628,181091.52712384853,178819.05726872245,179568.78741865512,199134.64,185039.5707491082,181190.67801857585,186037.23464373464,205302.8151815181,1.626576561697786,1.4953487812212205,2006.0,2006,171923.2621870883,180259.57544224765,212076.3323943662,157185.94086021505,0.0,230358.9235474006,184761.9463243874,222463.08755760366,203013.7451923077,205993.27272727274,208313.9862068965,231865.73591549296,554.0,184477.71495877503,0,3.1622776601683795,5.057017273560457,182096.16666666663,214933.6586345381,186966.7281767956,186559.38169642852,832.0,0,6.219176731017332,1,0,2,1,3,1,212431.68905472642,183480.255506608,1,226874.8104838709,202696.47478260868,2006.0,204562.85409252672,2,187301.235763098,186411.6782122905,100.0,24.0,0,0,0,0,187826.30495552733,181830.58785942488,0,1.7320508075688772,2006,271289.0240963855,179665
1376,30,191219.46744791663,2.6853496142826496,8.906297101501151,181064.89435897442,166452.7032786885,140567.45,181091.52712384853,178819.05726872245,179568.78741865512,182502.6222826087,185039.5707491082,181190.67801857585,186037.23464373464,178015.57407407407,1.565084580073287,1.4953487812212205,1930.0,1950,171923.2621870883,180259.57544224765,144906.38129496406,157185.94086021505,0.0,146471.11202635913,184761.9463243874,136109.71,203013.7451923077,184416.5011441648,196533.9333333333,150848.0,384.0,184477.71495877503,0,4.426727678801286,5.2642960518099695,182096.16666666663,142530.16370106762,107657.98630136986,186559.38169642852,0.0,0,5.301597744558747,0,0,1,0,2,1,141800.96090534976,183480.255506608,0,142483.43254817987,136812.6679245283,1925.0,143573.32425742573,1,125502.71875,186411.6782122905,0.0,141.0,0,0,0,0,187826.30495552733,181830.58785942488,0,1.4142135623730951,2008,173778.14185228606,91000
660,60,191219.46744791663,2.892507608519078,10.549095788073425,181064.89435897442,166452.7032786885,179770.30847457628,181091.52712384853,223246.9014084507,179568.78741865512,189225.58823529413,185039.5707491082,181190.67801857585,186037.23464373464,205302.8151815181,1.626576561697786,1.626576561697786,1976.0,1976,171923.2621870883,180259.57544224765,179982.92424242425,201362.6993670886,233.0,146471.11202635913,184761.9463243874,151961.42344497607,203013.7451923077,184416.5011441648,166000.2738654147,172998.59363957596,0.0,184477.71495877503,0,5.306623755332335,5.306623755332335,182096.16666666663,142530.16370106762,186966.7281767956,186559.38169642852,793.0,0,6.6323928484254875,0,0,2,1,3,1,141800.96090534976,183480.255506608,1,205639.79047619048,202696.47478260868,1976.0,204562.85409252672,2,187301.235763098,186411.6782122905,0.0,113.0,252,0,0,0,187826.30495552733,181830.58785942488,0,1.821160286837872,2007,173778.14185228606,197900
1111,60,191219.46744791663,2.9906975624424414,10.117898553383396,181064.89435897442,166452.7032786885,179770.30847457628,181091.52712384853,178819.05726872245,179568.78741865512,189225.58823529413,185039.5707491082,181190.67801857585,186037.23464373464,205302.8151815181,1.626576561697786,1.565084580073287,1976.0,1976,216729.317948718,180259.57544224765,179982.92424242425,201362.6993670886,660.0,146471.11202635913,184761.9463243874,151961.42344497607,142223.52927400472,184416.5011441648,166000.2738654147,161142.61744966442,403.0,184477.71495877503,0,4.47213595499958,5.323274803221182,182096.16666666663,142530.16370106762,186966.7281767956,186559.38169642852,866.0,0,6.657104446553372,0,0,2,1,4,1,141800.96090534976,183480.255506608,1,226874.8104838709,202696.47478260868,1976.0,204562.85409252672,2,187301.235763098,186411.6782122905,0.0,69.0,0,0,0,0,187826.30495552733,181830.58785942488,0,1.7320508075688772,2008,173778.14185228606,205000
458,70,127539.625,2.892507608519078,8.45069726622771,181064.89435897442,166452.7032786885,179770.30847457628,181091.52712384853,178819.05726872245,179568.78741865512,132457.9125,185039.5707491082,181190.67801857585,186037.23464373464,205302.8151815181,1.6817928305074292,1.626576561697786,1925.0,1996,216729.317948718,180259.57544224765,193783.81451612906,157185.94086021505,0.0,146471.11202635913,165718.2474226804,222463.08755760366,142223.52927400472,184416.5011441648,166000.2738654147,172998.59363957596,0.0,184477.71495877503,0,4.924298052104917,4.924298052104917,182096.16666666663,129273.1081081081,186966.7281767956,186559.38169642852,833.0,0,6.388792003494643,0,0,1,0,3,1,212431.68905472642,183480.255506608,1,226874.8104838709,136812.6679245283,1925.0,143573.32425742573,1,187301.235763098,186411.6782122905,192.0,63.0,0,0,0,0,149137.7358490566,181830.58785942488,0,1.565084580073287,2008,173778.14185228606,161000
1005,80,191219.46744791663,2.8394115144336776,9.569202977553099,181064.89435897442,166452.7032786885,179770.30847457628,181091.52712384853,178819.05726872245,179568.78741865512,201224.0693069307,185039.5707491082,181190.67801857585,186037.23464373464,167769.77272727276,1.4953487812212205,1.6817928305074292,1977.0,1977,171923.2621870883,180259.57544224765,159823.78523489932,201362.6993670886,220.0,230358.9235474006,184761.9463243874,151961.42344497607,203013.7451923077,205993.27272727274,208313.9862068965,231865.73591549296,595.0,184477.71495877503,0,4.443919177722688,5.602205784595066,182096.16666666663,142530.16370106762,186966.7281767956,186559.38169642852,0.0,0,5.602205784595066,0,0,2,0,3,1,141800.96090534976,183480.255506608,0,142483.43254817987,202696.47478260868,1977.0,143573.32425742573,1,187301.235763098,186411.6782122905,210.0,0.0,0,0,0,0,187826.30495552733,181830.58785942488,0,1.821160286837872,2008,173778.14185228606,149900
333,120,127539.625,2.771488002476036,9.515398444380645,181064.89435897442,166452.7032786885,179770.30847457628,181091.52712384853,216666.66666666663,179568.78741865512,310738.78,185039.5707491082,181190.67801857585,184173.47435897434,178015.57407407407,1.626576561697786,1.4953487812212205,2004.0,2004,171923.2621870883,180259.57544224765,212076.3323943662,260926.1555555556,146.0,230358.9235474006,184761.9463243874,222463.08755760366,203013.7451923077,184416.5011441648,208313.9862068965,231865.73591549296,720.0,184477.71495877503,0,5.025799625992881,6.070506695933754,182096.16666666663,214933.6586345381,186966.7281767956,186559.38169642852,0.0,0,6.070506695933754,1,0,2,0,2,1,212431.68905472642,183480.255506608,1,226874.8104838709,202696.47478260868,2004.0,204562.85409252672,2,187301.235763098,186411.6782122905,192.0,30.0,0,0,0,0,187826.30495552733,181830.58785942488,0,1.626576561697786,2008,173778.14185228606,207000
721,120,127539.625,2.892507608519078,8.15648144201405,181064.89435897442,166452.7032786885,179770.30847457628,181091.52712384853,178819.05726872245,179568.78741865512,201224.0693069307,185039.5707491082,181190.67801857585,184173.47435897434,178015.57407407407,1.565084580073287,1.4953487812212205,2004.0,2004,171923.2621870883,180259.57544224765,212076.3323943662,201362.6993670886,169.0,230358.9235474006,184761.9463243874,222463.08755760366,203013.7451923077,184416.5011441648,208313.9862068965,231865.73591549296,662.0,184477.71495877503,0,3.6929908877474715,5.396335752816171,182096.16666666663,214933.6586345381,186966.7281767956,186559.38169642852,0.0,0,5.396335752816171,1,0,1,0,1,1,212431.68905472642,183480.255506608,0,142483.43254817987,202696.47478260868,2004.0,204562.85409252672,2,187301.235763098,186411.6782122905,160.0,0.0,0,0,0,0,187826.30495552733,181830.58785942488,0,1.4953487812212205,2010,173778.14185228606,143000
